Crop,pH,Temp,Rain,Humidity,Nitrogen,Phosphorus,Potassium,Oxygen
quince,5,20,796,61,71,32,105,20
quince,5,18,736,61,80,47,108,21
quince,5,22,662,63,69,37,109,19
quince,5,24,684,59,67,32,118,21
quince,5,25,607,50,92,48,92,19
quince,5,16,665,58,63,36,109,18
quince,6,18,702,55,94,48,101,20
quince,5,23,760,68,86,40,96,18
quince,6,25,766,54,77,33,119,18
quince,6,23,734,63,95,39,114,20
quince,5,24,680,68,86,44,85,20
quince,6,20,682,65,93,46,81,21
quince,5,19,625,70,62,44,83,18
quince,5,18,758,66,97,38,93,21
quince,5,20,800,50,85,41,80,18
quince,6,18,714,60,75,37,89,21
quince,6,22,618,62,97,41,103,20
quince,5,15,636,57,82,45,90,18
quince,5,18,773,56,84,33,94,18
quince,5,17,627,52,64,34,90,21
quince,6,20,637,66,94,36,118,19
quince,6,17,750,58,84,48,99,21
quince,6,18,650,59,74,44,80,20
quince,5,15,767,70,77,40,110,20
quince,6,22,728,61,71,39,100,18
quince,5,16,617,68,66,40,88,21
quince,5,20,664,69,89,32,118,19
quince,5,25,736,64,82,48,100,21
quince,5,19,622,64,76,49,103,21
quince,5,20,772,70,85,43,116,18
quince,6,16,709,67,86,48,106,18
quince,6,17,795,67,69,50,87,20
quince,5,22,787,70,94,40,102,19
quince,5,18,609,62,65,47,111,20
quince,6,18,724,67,62,30,95,19
quince,5,16,662,59,85,50,91,19
quince,6,15,790,56,67,45,120,20
quince,5,17,800,57,95,40,81,21
quince,5,22,693,62,60,49,95,19
quince,5,24,625,54,67,43,92,19
quince,5,25,609,62,83,31,94,18
quince,6,23,656,56,64,32,103,20
quince,6,25,657,60,76,32,113,21
quince,5,22,735,53,67,33,80,20
quince,6,16,637,62,91,41,100,21
quince,5,16,726,50,61,37,80,21
quince,5,16,690,67,88,30,82,20
quince,5,18,617,56,82,47,96,19
quince,5,19,736,51,99,50,107,19
quince,5,25,610,51,64,48,96,20
quince,6,16,696,50,62,39,80,19
quince,5,20,761,59,87,43,119,18
quince,5,22,776,62,88,36,88,19
quince,5,16,744,61,79,38,93,20
quince,5,23,787,61,91,37,118,20
quince,5,25,775,50,90,43,97,20
quince,6,16,728,53,75,38,95,18
quince,5,21,654,64,79,41,102,19
quince,6,16,601,61,89,46,95,20
quince,5,24,754,55,72,40,92,20
quince,6,16,714,54,64,45,112,19
quince,6,22,605,70,76,49,82,19
quince,5,25,694,66,78,32,91,18
quince,6,25,716,52,95,36,113,18
quince,5,21,754,69,96,50,116,18
quince,6,24,675,67,83,43,105,21
quince,6,18,788,64,97,41,108,20
quince,5,15,717,57,62,42,97,21
quince,5,21,649,67,95,46,86,20
quince,5,17,784,64,64,33,83,21
quince,5,24,780,57,94,37,101,18
quince,6,22,683,62,69,41,120,18
quince,6,15,760,66,60,35,94,19
quince,5,17,742,61,60,48,109,19
quince,6,15,686,62,73,35,101,18
quince,6,18,673,57,62,34,103,21
quince,5,17,784,55,87,34,87,21
quince,6,15,621,58,89,44,109,20
quince,5,17,740,52,71,44,115,19
quince,6,21,618,50,81,31,88,21
quince,5,19,738,58,77,34,96,20
quince,6,22,734,66,98,45,105,18
quince,5,15,750,61,95,48,90,20
quince,6,25,784,61,74,45,87,21
quince,5,20,675,52,85,44,88,18
quince,6,25,768,67,100,34,87,19
quince,5,21,800,70,97,49,99,20
quince,5,25,772,63,63,39,86,21
quince,6,20,694,58,60,37,86,21
quince,6,20,728,70,71,34,80,20
quince,5,25,771,60,94,46,85,21
quince,5,20,633,66,84,50,91,19
quince,5,15,790,66,95,39,85,18
quince,5,25,705,57,66,42,100,21
quince,5,23,754,64,69,37,89,18
quince,6,23,717,69,75,40,120,19
quince,5,24,746,51,63,43,91,21
quince,5,24,608,58,68,50,100,18
quince,5,17,707,56,62,42,99,20
quince,6,18,723,62,81,38,84,20
quince,6,16,693,68,80,50,103,18
quince,5,15,735,52,99,44,100,19
quince,6,17,787,70,95,44,97,21
quince,6,17,782,54,69,43,107,21
quince,6,21,611,59,92,46,111,19
quince,6,24,739,54,100,43,102,21
quince,6,22,623,68,100,33,115,19
quince,5,19,605,52,76,35,120,20
quince,6,20,613,67,94,31,83,18
quince,6,16,720,51,74,38,84,21
quince,6,19,666,53,62,40,89,20
quince,6,21,739,55,87,38,119,20
quince,5,15,678,69,65,33,87,18
quince,6,22,788,67,61,31,97,19
quince,5,19,661,62,69,45,84,21
quince,6,22,680,59,78,39,84,21
quince,6,20,653,65,92,47,81,19
quince,5,20,789,56,85,36,97,19
quince,5,25,618,60,63,42,92,19
quince,6,23,753,59,92,44,83,19
quince,6,20,616,54,77,50,89,19
quince,5,23,702,54,70,35,109,21
quince,5,19,622,60,80,46,97,18
quince,6,22,791,66,90,36,119,21
quince,5,18,652,53,60,33,111,19
quince,6,25,628,65,69,39,106,18
quince,5,24,705,66,71,37,90,21
quince,6,24,628,55,77,30,81,18
quince,5,16,703,62,90,37,96,20
quince,5,16,632,68,96,39,89,19
quince,6,18,645,63,71,49,90,18
quince,5,24,794,65,64,37,96,20
quince,6,15,679,58,93,31,80,20
quince,6,16,635,67,92,34,117,21
quince,6,24,765,54,83,41,104,21
quince,6,21,699,51,90,46,80,21
quince,5,15,792,69,92,46,99,18
quince,5,16,780,54,81,48,80,21
quince,6,23,785,63,81,39,94,21
quince,5,24,606,64,62,35,111,18
quince,5,25,740,66,100,30,84,19
quince,5,23,713,51,78,32,103,20
quince,6,20,633,65,70,50,100,21
quince,6,21,694,50,93,37,88,21
quince,5,25,695,68,78,37,113,20
quince,5,21,727,60,60,47,97,21
quince,5,19,755,50,96,49,120,19
quince,6,25,713,59,60,37,116,20
quince,6,16,718,57,100,42,98,19
quince,5,22,720,68,62,49,84,21
quince,5,16,648,64,63,40,106,19
quince,6,19,682,61,92,46,96,21
quince,5,18,700,69,92,39,94,19
quince,6,18,620,50,90,41,85,20
quince,6,16,696,60,64,47,108,21
quince,6,15,776,58,66,48,90,20
quince,5,25,679,57,66,50,102,19
quince,5,23,764,60,91,46,115,19
quince,5,17,738,64,71,49,107,21
quince,5,16,764,63,91,38,100,18
quince,6,24,645,50,90,45,113,20
quince,6,22,607,70,77,31,116,18
quince,5,24,789,67,75,47,117,20
quince,6,16,657,50,77,50,81,19
quince,5,19,709,69,74,46,96,20
quince,5,17,706,61,69,37,92,21
quince,6,20,747,53,95,33,106,20
quince,6,22,791,68,68,32,117,21
quince,6,16,607,60,61,44,90,20
quince,5,23,773,57,82,31,105,20
quince,5,16,782,66,65,38,114,20
quince,5,15,764,59,76,34,116,18
quince,5,18,680,54,62,48,87,19
quince,5,17,712,66,77,47,118,19
quince,5,19,669,51,69,46,108,19
quince,5,23,733,52,86,34,117,18
quince,6,25,621,58,66,42,86,21
quince,5,15,677,59,71,38,97,18
quince,6,16,709,55,96,39,101,21
quince,5,17,717,58,97,50,83,19
quince,5,22,699,53,74,37,103,21
quince,5,15,660,57,84,44,94,18
quince,5,15,657,53,94,39,101,19
quince,6,22,641,54,69,43,115,21
quince,6,17,662,69,74,32,98,20
quince,6,17,699,69,72,36,101,20
quince,6,24,634,65,85,49,85,18
quince,6,17,727,66,77,44,99,18
quince,6,19,737,68,86,43,88,18
quince,5,24,634,64,97,33,105,18
quince,6,20,677,61,80,37,101,21
quince,5,19,795,57,97,34,89,18
quince,6,18,765,52,89,46,99,19
quince,5,17,634,58,83,39,80,20
quince,6,25,645,59,74,37,98,20
quince,6,25,800,64,63,45,96,21
quince,5,18,760,68,72,34,115,21
quince,6,23,675,51,92,32,81,18
quince,5,19,755,61,67,45,105,20
quince,6,18,724,52,71,39,89,19
quince,5,21,782,58,72,44,100,19
quince,5,23,726,66,61,49,99,19
quince,6,21,724,66,72,46,97,18
quince,6,24,673,51,96,46,109,18
quince,6,16,610,55,73,41,89,18
quince,6,21,701,69,84,44,110,18
quince,6,22,742,66,88,36,109,20
quince,5,15,688,57,85,41,93,18
quince,6,25,695,52,83,50,109,20
quince,5,22,762,50,80,45,101,18
quince,6,25,634,66,93,37,90,20
quince,5,21,626,56,65,47,85,18
quince,6,16,747,64,80,49,100,19
quince,5,23,607,64,71,30,99,19
quince,5,24,637,70,92,45,101,21
quince,5,19,609,56,72,35,81,19
quince,5,22,744,62,68,39,80,20
quince,6,21,758,61,97,40,84,19
quince,5,23,634,50,62,38,83,18
quince,6,25,609,60,77,31,107,21
quince,6,16,778,67,88,35,95,18
quince,5,20,663,63,80,39,92,21
quince,5,22,736,59,68,37,98,21
quince,5,15,659,55,99,48,85,21
quince,6,23,735,57,90,47,120,18
quince,5,24,657,50,70,37,115,18
quince,5,20,768,52,86,38,120,21
quince,6,24,616,55,77,39,87,21
quince,6,21,741,59,92,46,117,18
quince,6,18,619,65,93,44,95,20
quince,5,15,749,70,61,48,117,18
quince,5,19,778,64,99,35,108,18
quince,5,15,624,68,95,43,90,19
quince,5,17,712,61,100,39,103,21
quince,5,16,665,60,98,47,115,21
quince,5,22,659,70,60,48,119,21
quince,5,18,691,52,73,34,85,19
quince,5,23,650,53,66,43,108,19
quince,6,22,768,68,100,36,114,20
quince,5,25,770,53,68,45,104,18
quince,5,15,690,56,77,31,80,18
quince,5,25,667,56,92,37,80,19
quince,6,21,660,52,84,42,90,19
quince,5,18,646,59,70,39,105,18
quince,6,17,762,64,97,38,85,20
quince,6,17,729,65,92,36,96,19
quince,5,21,764,69,75,46,113,19
quince,6,19,778,64,71,43,119,21
quince,6,15,705,59,100,36,100,20
quince,6,19,779,68,67,42,119,18
quince,5,22,622,70,94,50,117,21
quince,6,23,627,50,69,41,113,21
quince,6,25,785,70,62,49,99,21
quince,6,17,615,57,88,48,102,21
quince,5,18,759,68,63,34,95,19
quince,5,24,655,52,95,38,84,20
quince,5,19,603,53,71,44,92,19
quince,5,22,617,67,74,50,88,18
quince,5,20,658,69,89,49,113,20
quince,5,22,693,66,61,42,82,18
quince,6,19,630,70,74,41,81,19
quince,5,17,678,66,76,44,83,18
quince,6,17,713,52,82,34,109,19
quince,6,22,600,55,64,43,113,19
quince,5,16,663,57,79,48,107,20
quince,5,18,681,65,70,42,89,20
quince,6,22,780,54,89,43,82,20
quince,5,25,747,54,89,38,116,19
radish,7,20,583,61,60,46,75,20
radish,7,24,413,51,84,33,77,20
radish,7,21,545,52,74,36,71,18
radish,6,17,410,70,96,42,88,21
radish,7,16,422,63,92,44,73,18
radish,7,25,544,61,61,40,81,19
radish,7,22,447,68,75,39,96,18
radish,6,15,493,70,71,44,82,18
radish,7,16,579,52,88,49,100,19
radish,6,15,519,61,73,37,82,21
radish,7,17,452,67,92,50,98,19
radish,6,15,495,65,88,49,91,18
radish,6,20,493,56,85,30,82,21
radish,7,21,575,53,92,32,81,20
radish,6,19,570,55,83,50,77,18
radish,6,19,494,61,64,35,78,20
radish,6,23,587,58,97,48,80,19
radish,7,23,420,67,82,33,99,18
radish,6,20,402,51,91,37,86,21
radish,6,23,526,54,65,34,99,19
radish,6,20,577,69,65,45,80,18
radish,7,20,571,63,94,45,88,18
radish,6,25,521,55,93,36,93,21
radish,6,23,509,50,68,34,73,20
radish,6,25,411,67,81,39,97,19
radish,6,23,456,56,64,38,90,19
radish,7,15,446,51,86,35,99,18
radish,7,18,500,66,72,38,92,18
radish,7,25,453,55,82,45,87,20
radish,7,17,526,54,86,36,93,18
radish,7,17,569,55,79,33,70,21
radish,6,16,471,62,65,48,75,19
radish,6,22,477,59,87,41,97,21
radish,7,16,564,54,83,35,98,19
radish,6,17,416,63,84,39,94,19
radish,7,18,432,66,81,33,94,20
radish,7,17,578,60,88,41,95,21
radish,6,17,402,50,98,36,75,18
radish,6,25,446,54,97,46,98,20
radish,7,18,405,59,86,42,90,18
radish,7,17,489,63,85,37,90,19
radish,7,17,589,53,88,37,100,19
radish,6,20,493,52,61,34,81,18
radish,6,20,507,59,77,30,100,21
radish,7,25,447,59,96,43,70,19
radish,6,22,569,66,98,38,73,20
radish,7,21,482,58,98,33,100,18
radish,6,18,579,60,65,43,81,19
radish,7,16,494,69,92,39,96,20
radish,7,18,443,52,69,34,92,20
radish,6,15,528,51,78,40,89,19
radish,7,25,430,67,78,34,87,19
radish,6,16,450,60,65,32,100,20
radish,6,21,531,60,77,47,85,21
radish,7,18,517,63,76,36,85,20
radish,6,25,424,56,88,35,91,18
radish,6,23,400,51,64,35,82,20
radish,7,21,574,50,65,30,99,21
radish,6,23,521,65,74,45,89,18
radish,6,16,561,62,88,31,76,20
radish,7,22,494,60,67,47,100,20
radish,6,16,446,57,98,50,92,19
radish,6,25,574,66,80,33,98,20
radish,6,21,495,52,65,33,85,19
radish,7,18,528,66,69,40,80,18
radish,7,24,525,57,100,47,79,19
radish,7,18,573,64,82,46,88,19
radish,6,16,459,58,99,33,88,18
radish,7,17,444,53,63,47,100,19
radish,7,22,555,57,74,44,86,20
radish,6,21,516,65,63,48,91,21
radish,6,17,540,53,93,35,72,19
radish,7,16,502,62,79,44,98,20
radish,6,25,513,63,60,37,79,20
radish,6,19,560,60,88,49,87,21
radish,6,21,554,67,72,38,86,18
radish,7,17,425,57,62,46,70,18
radish,6,25,443,58,68,44,79,21
radish,7,23,540,62,83,34,71,19
radish,7,21,510,52,65,49,84,20
radish,7,21,400,64,80,49,90,18
radish,7,23,442,69,82,44,87,19
radish,7,20,453,56,99,37,92,20
radish,6,24,559,50,91,34,95,18
radish,7,21,418,69,71,38,94,20
radish,7,24,499,65,68,49,88,21
radish,6,25,503,58,97,38,90,19
radish,6,20,430,51,79,38,72,21
radish,7,17,487,68,81,30,70,18
radish,6,20,478,50,63,46,80,20
radish,7,20,508,60,75,47,71,21
radish,6,18,429,60,93,35,79,19
radish,6,15,492,51,78,35,77,18
radish,7,19,526,59,92,45,88,20
radish,7,22,532,53,70,42,81,18
radish,6,16,485,67,60,42,82,18
radish,7,24,419,50,72,44,71,18
radish,7,17,457,63,64,47,80,21
radish,6,20,580,59,91,32,100,20
radish,7,21,486,52,63,38,76,21
radish,7,16,545,54,85,35,79,20
radish,6,25,441,67,100,47,80,21
radish,6,18,443,70,91,32,80,21
radish,6,23,445,62,79,44,77,21
radish,7,25,444,52,90,30,98,19
radish,7,21,428,70,92,34,72,18
radish,6,19,585,55,67,30,80,20
radish,7,25,574,67,93,35,88,18
radish,7,25,529,70,93,30,85,20
radish,7,21,465,58,77,47,94,18
radish,7,24,543,54,63,37,71,19
radish,7,19,548,50,92,35,83,18
radish,7,24,552,57,95,37,92,18
radish,7,15,506,70,64,40,99,18
radish,7,25,562,50,90,35,71,18
radish,7,15,495,69,100,37,91,21
radish,7,18,497,55,100,41,92,19
radish,6,25,431,58,67,30,92,19
radish,7,15,559,65,92,44,95,19
radish,6,16,545,60,81,45,88,19
radish,6,22,515,64,63,50,75,19
radish,6,23,578,53,76,36,91,20
radish,6,21,545,50,65,44,89,18
radish,6,18,420,58,98,50,84,18
radish,7,18,441,70,61,48,93,20
radish,7,21,465,58,74,47,78,21
radish,7,22,446,54,96,35,99,20
radish,6,19,587,66,70,49,91,21
radish,7,17,450,59,97,37,78,19
radish,7,15,572,63,68,46,85,19
radish,7,18,404,55,70,35,84,18
radish,7,18,570,70,67,41,97,21
radish,6,19,599,63,87,33,77,21
radish,6,21,570,59,75,31,75,18
radish,6,22,591,59,70,38,88,19
radish,7,24,491,57,86,31,97,20
radish,7,20,581,66,93,38,98,21
radish,7,16,475,54,70,34,95,20
radish,6,21,436,50,75,30,92,18
radish,6,15,416,61,77,33,95,20
radish,7,24,552,62,61,43,77,19
radish,6,17,519,69,97,37,72,18
radish,7,15,495,69,98,50,79,18
radish,6,15,508,58,98,30,93,21
radish,7,16,490,53,84,47,96,18
radish,6,17,514,67,72,41,85,20
radish,7,25,595,50,84,45,93,18
radish,7,24,588,64,74,38,75,18
radish,6,16,544,70,94,44,95,19
radish,6,21,455,64,67,37,99,20
radish,7,18,512,62,74,49,70,19
radish,7,21,547,55,70,43,94,21
radish,6,15,412,59,72,39,83,20
radish,6,24,418,56,75,36,76,18
radish,6,19,435,68,81,39,93,19
radish,6,21,520,68,65,38,70,21
radish,6,21,514,57,85,43,92,21
radish,7,17,527,53,95,42,77,19
radish,6,21,587,65,85,38,79,21
radish,7,23,595,60,84,45,72,21
radish,6,15,453,53,97,50,77,21
radish,6,20,431,56,81,30,82,21
radish,7,20,530,61,81,36,76,19
radish,6,20,521,70,98,32,93,18
radish,7,19,451,59,90,43,87,19
radish,6,17,557,66,71,31,93,20
radish,6,18,450,53,69,34,75,19
radish,7,16,507,56,96,30,87,20
radish,7,16,556,65,63,31,80,19
radish,6,21,547,61,61,36,89,18
radish,7,15,476,54,60,38,76,21
radish,7,15,525,66,86,36,73,19
radish,6,20,476,57,86,31,99,20
radish,7,20,522,60,78,40,87,20
radish,6,15,533,60,75,32,98,20
radish,6,24,562,55,84,40,93,20
radish,7,21,535,70,72,43,74,20
radish,6,19,454,58,65,38,80,21
radish,7,24,401,61,71,46,89,20
radish,6,15,551,62,69,31,70,19
radish,7,22,475,54,89,48,99,19
radish,7,15,543,63,63,32,87,18
radish,6,20,438,58,68,32,79,21
radish,6,17,464,56,85,40,84,20
radish,7,20,596,52,97,46,87,20
radish,7,18,408,59,73,45,87,21
radish,7,22,414,62,69,37,98,18
radish,7,22,482,68,67,34,72,21
radish,7,20,590,55,69,43,89,20
radish,7,16,530,69,80,30,81,20
radish,7,15,455,70,62,50,98,21
radish,6,19,431,50,71,33,81,20
radish,6,19,489,53,82,47,95,19
radish,6,25,400,64,97,37,87,19
radish,6,23,428,70,74,46,90,19
radish,7,22,493,54,99,34,84,18
radish,7,23,469,59,98,35,86,20
radish,6,17,569,50,92,42,91,19
radish,7,16,459,63,81,36,92,18
radish,7,20,567,50,98,36,85,20
radish,7,15,476,70,71,38,85,20
radish,6,25,544,53,90,48,95,21
radish,6,15,559,63,64,35,89,21
radish,6,25,553,69,100,41,74,19
radish,7,22,555,59,67,48,85,19
radish,7,22,594,57,76,35,85,20
radish,6,17,406,59,94,49,81,21
radish,6,16,592,64,85,49,88,18
radish,7,16,549,64,95,44,87,21
radish,7,20,496,61,78,44,79,21
radish,7,19,534,64,63,31,90,21
radish,7,22,411,67,69,49,94,21
radish,6,21,553,68,61,40,89,20
radish,7,17,520,53,84,44,74,21
radish,6,15,471,61,61,32,77,19
radish,6,19,599,64,62,38,76,18
radish,7,20,508,66,70,34,72,19
radish,7,19,413,57,69,39,90,19
radish,7,20,534,68,95,41,78,21
radish,6,20,429,65,96,30,78,21
radish,6,17,575,60,76,40,70,21
radish,6,22,521,60,95,31,77,20
radish,7,22,465,68,94,40,82,19
radish,7,18,481,57,99,48,91,18
radish,7,17,402,67,68,31,90,19
radish,6,16,585,67,83,47,90,19
radish,7,19,431,52,72,30,89,19
radish,6,16,534,64,65,34,77,18
radish,6,24,548,56,89,41,81,19
radish,6,15,494,59,85,48,90,19
radish,6,17,403,53,68,35,90,21
radish,7,21,595,57,80,48,99,19
radish,6,17,412,51,66,33,87,19
radish,7,16,552,59,79,42,78,21
radish,6,16,493,50,98,41,90,21
radish,7,22,481,65,70,50,90,18
radish,7,18,594,58,96,32,88,19
radish,6,17,473,70,78,44,87,21
radish,7,22,423,57,96,38,78,18
radish,7,23,519,61,86,49,84,20
radish,7,19,456,52,88,42,79,19
radish,7,24,521,67,76,31,96,20
radish,7,25,467,54,64,40,85,21
radish,6,20,406,51,86,33,100,20
radish,6,22,471,57,62,42,84,19
radish,7,18,587,51,66,32,85,18
radish,7,18,585,56,67,41,76,19
radish,7,20,594,70,92,31,96,21
radish,6,17,468,66,63,30,98,18
radish,7,23,596,51,81,38,70,18
radish,6,16,597,55,100,36,96,19
radish,6,19,434,67,71,31,99,19
radish,6,17,495,60,85,44,99,20
radish,7,22,599,69,79,42,82,20
radish,7,18,547,60,74,42,100,21
radish,7,24,591,69,71,46,92,20
radish,7,18,527,69,77,30,97,19
radish,6,19,514,61,79,31,78,18
radish,6,23,600,66,91,38,91,20
radish,6,21,428,70,73,46,75,20
radish,7,18,520,51,69,34,99,18
radish,7,17,542,56,93,45,99,20
radish,6,23,569,68,97,37,97,20
radish,6,23,480,68,66,36,97,20
radish,7,18,505,54,87,49,73,19
radish,7,23,411,51,68,32,94,20
radish,7,16,468,55,81,41,78,20
radish,7,24,486,62,86,42,90,21
radish,7,16,444,52,88,31,70,19
radish,7,17,534,61,73,33,77,20
radish,7,23,496,55,67,46,91,19
radish,7,25,476,51,72,32,100,21
radish,7,16,419,69,70,33,85,20
radish,7,18,548,55,97,30,88,21
radish,7,24,594,61,69,41,88,20
radish,6,21,524,70,77,49,70,18
radish,6,15,487,58,82,38,77,19
radish,6,23,594,54,99,32,89,18
radish,7,24,513,69,67,48,91,21
radish,7,20,451,60,64,41,95,20
radish,6,19,577,57,79,32,83,20
radish,7,21,437,50,65,38,71,21
radish,6,16,505,59,75,49,73,21
radish,7,23,412,59,87,33,87,19
radish,6,17,465,54,86,42,91,21
radish,7,21,473,51,77,34,74,19
radish,7,20,561,68,91,50,90,18
radish,7,17,482,50,90,39,100,20
radish,7,24,460,63,85,40,70,18
radish,7,17,419,63,95,50,70,19
radish,6,25,492,52,69,36,93,21
radish,6,23,510,64,81,32,80,21
radish,6,19,563,57,76,50,82,19
radish,7,18,465,59,72,38,70,18
radish,6,19,492,70,83,42,92,21
radish,7,21,421,57,99,43,76,18
radish,6,20,402,65,70,46,93,20
radish,6,23,579,70,80,42,97,19
radish,6,23,479,55,86,32,99,20
radish,6,20,584,51,83,48,92,18
radish,7,17,581,62,96,47,95,20
radish,6,23,510,61,73,34,88,19
radish,6,16,466,70,80,30,86,18
radish,6,19,518,64,68,50,81,20
radish,6,25,525,69,76,49,87,19
radish,7,18,542,70,97,31,95,20
radish,6,21,486,62,81,36,72,18
radish,7,15,403,61,77,33,75,19
radish,7,19,474,57,67,49,74,18
radish,7,20,490,67,74,38,74,19
radish,6,25,428,61,99,37,89,21
radish,7,18,504,59,65,47,98,20
radish,6,17,510,67,73,49,93,20
radish,6,23,462,69,61,31,93,19
radish,7,21,509,68,91,40,96,21
radish,6,17,419,53,64,48,86,19
radish,7,22,441,69,79,34,80,19
radish,6,22,586,70,87,42,96,21
radish,6,21,522,50,74,42,89,21
radish,7,17,551,54,80,44,74,20
radish,6,17,478,52,77,45,71,18
radish,7,15,579,62,100,50,96,18
radish,7,22,443,54,95,48,88,20
radish,6,16,504,61,78,32,70,18
radish,7,22,437,56,100,46,81,21
radish,7,21,476,55,69,47,95,20
radish,6,22,466,61,100,43,83,18
radish,6,15,509,64,69,43,82,20
radish,6,15,587,67,76,45,86,19
radish,6,19,495,60,68,47,90,20
radish,7,22,450,70,61,39,84,21
radish,7,18,431,64,62,45,91,18
radish,7,20,515,68,87,34,94,20
radish,6,23,454,54,100,32,93,21
radish,6,22,469,67,89,40,97,20
radish,7,23,481,61,73,37,95,19
radish,6,20,483,64,96,42,82,19
radish,6,18,546,54,67,45,99,19
radish,6,16,485,53,73,42,83,21
radish,7,21,412,50,75,43,97,21
radish,6,22,460,68,61,30,80,19
radish,6,19,534,59,73,46,83,20
radish,6,15,496,67,81,48,95,19
radish,7,23,597,64,75,34,92,21
radish,6,19,568,57,93,35,71,19
radish,7,25,405,66,91,48,96,21
radish,7,24,580,51,70,39,79,21
radish,7,22,505,69,82,36,88,20
radish,7,19,444,56,79,39,81,19
radish,6,20,411,69,88,39,77,18
radish,6,18,449,69,97,39,75,19
radish,7,23,463,53,63,44,95,21
radish,6,16,437,54,95,42,88,18
radish,6,24,579,64,65,40,99,21
radish,7,20,560,67,73,42,72,20
radish,7,24,571,51,68,41,79,20
radish,6,17,448,54,83,45,78,20
radish,7,20,431,66,75,34,89,20
radish,7,21,533,52,84,39,94,19
radish,7,18,530,55,90,43,85,18
radish,7,19,427,55,85,49,85,18
radish,6,23,597,54,100,37,89,19
radish,7,23,427,68,70,47,83,21
radish,7,23,458,69,92,35,89,18
radish,6,20,547,64,97,35,72,21
radish,7,21,519,51,61,47,83,18
radish,7,23,497,68,86,30,96,20
radish,7,24,448,53,75,31,96,19
radish,7,19,432,52,88,37,70,19
radish,6,16,518,60,78,41,75,20
radish,6,17,560,55,62,39,81,18
radish,6,20,575,68,100,41,87,18
radish,7,17,401,58,92,32,83,21
radish,7,25,466,63,68,39,80,19
radish,6,17,566,69,89,34,84,20
radish,7,18,528,53,81,45,81,21
radish,7,15,551,62,65,41,82,18
radish,6,17,406,66,100,44,78,19
radish,6,19,589,67,92,46,86,19
radish,6,23,559,66,99,37,85,18
radish,7,24,507,65,100,39,89,18
radish,6,22,491,69,70,38,97,19
radish,7,23,486,56,96,32,77,21
radish,7,18,544,66,88,43,90,18
radish,7,23,523,60,91,41,90,20
radish,6,15,499,68,80,34,92,19
radish,6,22,525,68,91,30,85,18
radish,7,23,580,51,97,40,97,20
radish,6,19,520,64,76,50,90,19
radish,6,21,425,62,65,49,76,18
radish,6,22,475,58,75,37,96,20
radish,6,22,501,63,83,35,86,19
radish,6,16,548,65,85,48,76,20
radish,6,19,479,54,74,36,75,21
radish,6,21,543,69,74,34,92,21
radish,7,22,582,60,75,30,79,21
radish,6,16,407,55,95,34,86,19
radish,6,24,586,53,83,38,90,18
radish,6,19,535,59,73,46,72,21
radish,7,20,461,66,72,31,73,19
radish,7,23,473,63,68,36,91,18
radish,6,22,562,53,76,35,97,19
radish,6,17,582,65,60,36,75,20
radish,7,18,546,51,89,39,91,21
radish,6,15,516,69,82,34,74,20
radish,6,23,450,56,88,49,73,21
radish,6,25,595,66,92,31,73,19
radish,6,16,443,59,87,42,71,20
radish,6,21,527,62,88,36,86,20
radish,6,18,432,69,63,38,93,19
radish,6,18,420,62,87,36,88,19
radish,7,15,485,62,70,49,76,18
radish,6,21,463,57,97,39,71,20
radish,6,24,551,52,95,31,97,19
radish,7,15,447,55,67,41,80,21
radish,7,18,520,58,65,30,74,18
radish,7,25,404,51,99,47,90,18
radish,7,15,530,59,82,46,76,20
radish,6,21,466,61,70,48,72,19
radish,7,17,446,53,63,40,98,18
radish,7,15,568,65,70,41,82,20
radish,7,22,450,70,92,33,98,19
radish,6,23,570,57,77,34,88,19
radish,6,25,523,64,62,49,86,20
radish,6,24,553,55,74,33,98,19
radish,6,18,432,54,64,31,91,19
radish,7,23,461,53,87,49,95,19
radish,6,25,423,69,72,45,78,19
radish,6,20,545,55,91,39,100,19
radish,7,25,473,62,83,41,82,18
radish,6,24,538,53,87,42,93,21
radish,7,22,471,65,89,44,72,19
